object_id,mission,period_days,duration_hours,depth_ppm,planet_radius_rearth,score,label,label_raw,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded
K05762.01,kepler,12.63063129,2.212,300.8,1.37,1.0,candidate,CANDIDATE,0.007297075225340274,0.07917260642322178,0.017343586710943038,0
K05763.01,kepler,191.272501,3.064,286.5,1.59,,fp,FALSE POSITIVE,0.0006674595982130577,0.00522814306694301,0.01692631087981076,0
K05764.01,kepler,286.02266,10.43,1036.0,2.03,,candidate,CANDIDATE,0.001519401761151838,0.0034962264877894645,0.03218695387886216,0
K05384.01,kepler,7.95445779,4.6012,6269.4,9.5,1.0,candidate,CANDIDATE,0.024101789427770245,0.12571567118718724,0.07917954281252197,0
K05385.01,kepler,331.70918,7.44,3463.0,6815.75,,candidate,CANDIDATE,0.0009345535749116139,0.0030146889513277867,0.058847259919217985,0
K05386.01,kepler,575.42002,17.22,401.7,1.91,,fp,FALSE POSITIVE,0.0012469152533135708,0.0017378609802279732,0.020042454939452902,0
K05387.01,kepler,297.78282,18.38,392.4,1.17,,candidate,CANDIDATE,0.0025717848105989904,0.003358152092185842,0.019809088823063013,0
K05388.01,kepler,137.396194,17.61,155.4,3.38,0.086,candidate,CANDIDATE,0.00534039538242231,0.0072782219862654995,0.012465953633797938,0
K05389.01,kepler,365.739893,1.218,300.7,1.73,,candidate,CANDIDATE,0.0001387598152985734,0.0027341835526812496,0.017340703561274554,0
K05390.01,kepler,104.198102,3.2,652.2,5.13,,candidate,CANDIDATE,0.0012796138391593095,0.00959710379369482,0.025538206671573478,0
K05391.01,kepler,368.72715,5.06,426.6,1.55,,fp,FALSE POSITIVE,0.0005717868438310911,0.0027120324608589305,0.020654297373670208,0
K05511.01,kepler,74.833577,3.247,86.4,1.68,,candidate,CANDIDATE,0.0018079005720475802,0.013362985441682147,0.0092951600308978,0
K05512.01,kepler,8.5852872,2.834,1406.0,3.02,1.0,candidate,CANDIDATE,0.013754150627987535,0.11647833982769965,0.03749666651850535,0
K05513.01,kepler,100.303613,10.578,488040.0,78.77,0.0,fp,FALSE POSITIVE,0.004394158762755634,0.009969730601827872,0.6985985971929803,0
K05514.01,kepler,102.100752,2.009,194.2,2.63,,candidate,CANDIDATE,0.0008198601057642879,0.009794247156965112,0.013935566009315874,0
K05515.01,kepler,6.263491873,0.8513,2829.0,6.46,1.0,candidate,CANDIDATE,0.005663108383078975,0.15965535204263526,0.0531883445878888,0
K05516.01,kepler,0.83620025,3.7127,331280.0,65.64,0.0,fp,FALSE POSITIVE,0.1849985494901889,1.1958857941025491,0.5755692834055688,0
K05517.01,kepler,335.43143,10.3,228.1,7.12,,candidate,CANDIDATE,0.0012794467908587657,0.002981235240835959,0.015102979838429237,0
K05518.01,kepler,558.21886,13.556,1539.4,3.1,0.0,candidate,CANDIDATE,0.0010118492473244873,0.001791412063719954,0.03923518828806611,0
K05638.01,kepler,290.02002,23.87,172.5,1.56,,candidate,CANDIDATE,0.003429360956989567,0.0034480378285609388,0.013133925536563697,0
K05639.01,kepler,279.21957,10.015,333.5,4.92,,candidate,CANDIDATE,0.001494492906305481,0.0035814108588448873,0.018261982367749674,0
K05640.01,kepler,348.665961,3.849,391.2,9.56,,candidate,CANDIDATE,0.0004599674701253674,0.0028680746383499137,0.019778776504121784,0
K05641.01,kepler,616.34132,12.724,1287.0,2.11,,fp,FALSE POSITIVE,0.000860183553273155,0.0016224776232753632,0.035874782229304195,0
K05642.01,kepler,222.28056,3.035,271.9,2.56,,candidate,CANDIDATE,0.0005689131489201455,0.004498818970043984,0.01648939052845799,0
K05643.01,kepler,570.01886,3.52,428.5,1.62,,candidate,CANDIDATE,0.00025730142800304304,0.001754327918202566,0.020700241544484452,0
K05644.01,kepler,378.93139106,14.11,,,,candidate,CANDIDATE,0.0015515121748611632,0.002639000155681639,,0
K05645.01,kepler,580.85326788,16.63,,,,candidate,CANDIDATE,0.0011929289288423494,0.0017216051889486703,,0
K05765.01,kepler,390.40832,7.916,251.9,0.63,,fp,FALSE POSITIVE,0.0008448419678487726,0.0025614208221791993,0.015871357849913156,0
K05766.01,kepler,191.528018,2.342,171.8,1.32,,fp,FALSE POSITIVE,0.0005094989983832723,0.005221168215712439,0.013107249902248755,0
K05767.01,kepler,386.59946,3.305,380.7,1.89,,fp,FALSE POSITIVE,0.0003562041533460324,0.0025866564842071944,0.01951153504981092,0
K05768.01,kepler,15.4032765,3.246,253.0,1.32,0.0,fp,FALSE POSITIVE,0.008780599374425305,0.06492125230628691,0.01590597372058687,0
K05769.01,kepler,7.58062893,3.484,86.1,0.97,0.899,candidate,CANDIDATE,0.01914968639240157,0.13191517606706019,0.009279008567729636,0
K05770.01,kepler,61.0011095,1.049,408.0,2.55,,fp,FALSE POSITIVE,0.00071651702225733,0.016393144455839774,0.020199009876724155,0
K05771.01,kepler,198.232389,1.919,416.4,2.28,,fp,FALSE POSITIVE,0.0004033565540762026,0.005044584313615874,0.020405881505095536,0
K05392.01,kepler,0.66062715,4.56,248.5,26.13,0.0,fp,FALSE POSITIVE,0.28760549729147517,1.5137131436393432,0.01576388277043445,0
K05393.01,kepler,248.421771,4.187,704.0,18.92,,candidate,CANDIDATE,0.0007022666839185095,0.004025412088379323,0.0265329983228432,0
K05394.01,kepler,456.5734,5.465,397.5,7.88,,fp,FALSE POSITIVE,0.0004987332449357176,0.0021902283400653654,0.019937402037376886,0
K05395.01,kepler,601.13797,15.26,172.8,1.81,0.0,fp,FALSE POSITIVE,0.0010577161401621883,0.0016635116227976749,0.013145341380123987,0
K05396.01,kepler,344.06248,15.6,136.3,5.26,0.0,fp,FALSE POSITIVE,0.001889191753776814,0.0029064488519643292,0.011674759098157015,0
K05397.01,kepler,39.94344731,1.71,,,,fp,FALSE POSITIVE,0.0017837719275211952,0.025035395473981686,,0
K05398.01,kepler,551.22396,5.896,570.7,2.1,,candidate,CANDIDATE,0.0004456748699143387,0.0018141446536540247,0.023889328161335974,0
K05399.01,kepler,466.90824,2.64,660.0,2.19,,fp,FALSE POSITIVE,0.00023559232966203383,0.002141748451473035,0.02569046515733026,0
K05519.01,kepler,361.30991,12.968,275.6,7.07,,fp,FALSE POSITIVE,0.001495484398236775,0.002767707091122964,0.016601204775557706,0
K05520.01,kepler,199.4424134,7.2533,32172.0,56.11,,fp,FALSE POSITIVE,0.0015153288018391645,0.005013978636501999,0.1793655485314836,0
K05521.01,kepler,31.59115876,2.6431,1434.4,72.91,0.0,fp,FALSE POSITIVE,0.003486075566373643,0.03165442608791473,0.037873473566600674,0
K05522.01,kepler,356.99135,17.03,747.8,2.47,,fp,FALSE POSITIVE,0.001987676545477456,0.0028011883201091567,0.027345932055792138,0
K05523.01,kepler,96.120478,1.125,285.4,2.08,,fp,FALSE POSITIVE,0.00048766923526951246,0.010403610352416265,0.016893785839769606,0
K05524.01,kepler,9.63647672,2.999,47.6,2.02,0.511,fp,FALSE POSITIVE,0.012967222042262489,0.1037723671271423,0.006899275324264136,0
K05525.01,kepler,45.680876,2.293,350.3,14.5,,fp,FALSE POSITIVE,0.002091502506796645,0.021890998762808315,0.018716303053755035,0
K05526.01,kepler,43.169798,9.686,120.8,1.47,,fp,FALSE POSITIVE,0.009348742686572991,0.02316434281207431,0.010990905331227268,0
K05897.01,kepler,395.94327,16.09,1506.0,2.53,,candidate,CANDIDATE,0.0016932139461965515,0.0025256143386399774,0.03880721582386451,0
K05898.01,kepler,76.37924,0.645,276.3,1.73,,candidate,CANDIDATE,0.0003518626265461662,0.013092562848229442,0.016622274212634083,0
K05899.01,kepler,58.669218,3.712,169.4,1.28,,candidate,CANDIDATE,0.0026362489894899686,0.017044713294116175,0.013015375522819155,0
K05900.01,kepler,355.84731,16.68,123.9,1.68,,candidate,CANDIDATE,0.0019530848778932742,0.0028101940689111856,0.011131037687475503,0
K05901.01,kepler,61.611129,14.96,82.9,1.29,0.925,candidate,CANDIDATE,0.01011721978562239,0.016230833880677628,0.00910494371207203,0
K05902.01,kepler,150.728285,2.718,213.5,1.27,,candidate,CANDIDATE,0.0007513520106727148,0.006634454840377173,0.014611639196202458,0
K05903.01,kepler,253.790434,3.702,604.0,2.06,,candidate,CANDIDATE,0.0006077849254160619,0.003940258835760531,0.024576411454889015,0
K05904.01,kepler,322.544807,11.236,88.0,0.68,,fp,FALSE POSITIVE,0.0014514779233964436,0.0031003444429970315,0.00938083151964686,0
K05905.01,kepler,35.6606167,1.59,,,,candidate,CANDIDATE,0.0018577917638760296,0.028042139832091015,,0
K05906.01,kepler,22.57494749,36.756,1344.1,49.49,0.0,fp,FALSE POSITIVE,0.06784068936055807,0.044296891518483886,0.03666196939609218,0
K05907.01,kepler,587.38162,11.973,863.6,36.77,,candidate,CANDIDATE,0.000849320072357729,0.0017024707037990056,0.0293870719875254,0
K05908.01,kepler,85.5692223,4.954,539.2,6.85,0.0,fp,FALSE POSITIVE,0.0024122769977151775,0.011686444881946765,0.02322068043791999,0
K05909.01,kepler,7.07987663,2.589,309.8,1.36,1.0,candidate,CANDIDATE,0.015236847425122435,0.14124539907413614,0.01760113632695344,0
K05910.01,kepler,91.240335,2.314,206.1,1.75,,candidate,CANDIDATE,0.0010567329314021773,0.0109600649756492,0.014356183336806478,0
K05911.01,kepler,357.41382,3.675,777.0,3.01,,candidate,CANDIDATE,0.00042842495569981036,0.0027978772617130473,0.027874719729532708,0
K05912.01,kepler,359.854745,3.429,302.4,2.25,,candidate,CANDIDATE,0.00039703519818809116,0.002778899024938521,0.017389652095427324,0
K05913.01,kepler,89.366114,3.945,494.0,1.97,,candidate,CANDIDATE,0.0018393437136586244,0.011189923733284408,0.022226110770892867,0
K05914.01,kepler,422.255426,4.974,1935.0,5.09,,fp,FALSE POSITIVE,0.0004908166650770285,0.0023682348133994137,0.04398863489584554,0
K05915.01,kepler,37.6259039,3.91,411.0,1.81,0.024,candidate,CANDIDATE,0.004329907052855325,0.026577434595531406,0.020273134932713294,0
K05916.01,kepler,100.41475198,1.72,,,,candidate,CANDIDATE,0.000713706554600073,0.009958696110698693,,0
K05917.01,kepler,41.9934673,3.226,293.7,1.56,0.799,candidate,CANDIDATE,0.0032008946940817783,0.023813227730304615,0.017137677789012137,0
K05918.01,kepler,94.67782,2.215,287.0,1.46,,candidate,CANDIDATE,0.0009747971242543043,0.010562135883568084,0.016941074346097415,0
K05919.01,kepler,290.196139,13.698,281.0,2.35,0.185,candidate,CANDIDATE,0.00196677323815118,0.003445945226721297,0.01676305461424021,0
K05920.01,kepler,471.39698,10.714,329.9,1.87,,fp,FALSE POSITIVE,0.0009470079054529935,0.0021213542776621097,0.01816314950662467,0
K05921.01,kepler,175.452812,2.734,141.8,3.96,,candidate,CANDIDATE,0.0006492723904970339,0.0056995381755408974,0.011907980517283357,0
K05922.01,kepler,367.07446,5.887,368.3,2.15,0.0,candidate,CANDIDATE,0.0006682340870750492,0.002724242923356749,0.01919114379082185,0
K05923.01,kepler,366.684634,3.284,456.3,10.75,,candidate,CANDIDATE,0.00037316353249024697,0.00272713909249876,0.021361179742701478,0
K05924.01,kepler,291.306507,2.91,1132.0,2.49,,candidate,CANDIDATE,0.0004162282581624584,0.0034328103765975952,0.033645207682521446,0
K05925.01,kepler,93.006,2.461,125.4,1.97,,candidate,CANDIDATE,0.0011025274355059528,0.01075199449497882,0.011198214143335536,0
K05926.01,kepler,26.46288074,1.4,,,,candidate,CANDIDATE,0.0022043455475034323,0.03778878081434455,,0
K05927.01,kepler,436.42852,13.8,163.9,1.26,,fp,FALSE POSITIVE,0.0013175124302142308,0.0022913259655899664,0.01280234353546256,0
K05928.01,kepler,20.69920737,2.17,,,0.467,candidate,CANDIDATE,0.004368122172528709,0.04831102863626222,,0
K05929.01,kepler,466.002988,10.278,2363.6,4.92,0.939,candidate,CANDIDATE,0.000918985523758058,0.0021459089871758504,0.04861686950020538,0
K05930.01,kepler,302.77571,3.183,1106.0,1.0,,candidate,CANDIDATE,0.00043803051440288916,0.003302774849409155,0.033256578296631784,0
K05931.01,kepler,115.19952922,2.67,,,,candidate,CANDIDATE,0.0009657157520803972,0.008680591029936156,,0
K05932.01,kepler,355.86134,23.39,1220.7,2.79,0.902,candidate,CANDIDATE,0.002738660325769957,0.002810083275693842,0.03493851742704605,0
K05933.01,kepler,236.506437,5.004,744.4,10.37,,candidate,CANDIDATE,0.0008815827706203192,0.004228214727195776,0.02728369476445593,0
K05934.01,kepler,19.3854894,1.031,4560.0,6.13,,candidate,CANDIDATE,0.002216004581928859,0.051584975719003515,0.06752777206453653,0
K05935.01,kepler,416.87893121,4.45,,,,candidate,CANDIDATE,0.0004447734168970613,0.0023987779787706678,,0
K05936.01,kepler,48.38798413,1.23,,,,candidate,CANDIDATE,0.0010591472432972381,0.020666287674092447,,0
K05937.01,kepler,357.588538,3.367,344.8,3.53,,candidate,CANDIDATE,0.00039232707919364756,0.002796510217002537,0.018568791021496257,0
K05938.01,kepler,545.205601,3.296,199.7,1.66,,candidate,CANDIDATE,0.00025189274116304124,0.0018341704453619506,0.014131525041551601,0
K05939.01,kepler,105.053389,1.988,176.7,1.52,,candidate,CANDIDATE,0.0007884879690395646,0.00951896944514565,0.013292855223765885,0
K05940.01,kepler,24.7967294,4.278,970.5,3.14,0.383,candidate,CANDIDATE,0.007188448005566411,0.040327899049460936,0.031152848986890427,0
K05941.01,kepler,44.7060191,0.25,292.0,60.47,,candidate,CANDIDATE,0.00023300367324959753,0.022368352631961363,0.017088007490635063,0
K05942.01,kepler,125.277815,4.442,432.3,15.75,,candidate,CANDIDATE,0.001477383153061325,0.007982259269129174,0.020791825316695982,0
K05943.01,kepler,27.2020672,1.811,180.3,1.87,0.4,candidate,CANDIDATE,0.0027739926079343464,0.03676191197704269,0.013427583550289309,0
K05944.01,kepler,64.713168094,5.69869,312970.0,62.03,0.0,fp,FALSE POSITIVE,0.0036691978411837614,0.015452805502389194,0.5594372172102962,0
K05945.01,kepler,40.7282314,13.677,221.8,4.58,,candidate,CANDIDATE,0.013992137159189288,0.024552993479603928,0.014892951352905174,0
K05946.01,kepler,183.38048452,3.25,,,,candidate,CANDIDATE,0.0007384464438575399,0.0054531429700249105,,0
K05947.01,kepler,1.036592136,2.296,2118.2,293.01,0.0,fp,FALSE POSITIVE,0.0922895933166395,0.9646995817070331,0.04602390683112419,0
K05948.01,kepler,398.51312,5.41,249.2,1.23,,candidate,CANDIDATE,0.0005656442795827317,0.0025093276728254264,0.015786069808536893,0
K05949.01,kepler,559.785594,3.496,274.8,1.88,,candidate,CANDIDATE,0.00026021867698629395,0.0017863982401805077,0.016577092628081682,0
K05950.01,kepler,109.43946,3.801,187.1,1.0,,candidate,CANDIDATE,0.0014471471259086988,0.009137471986795256,0.013678450204610169,0
K05951.01,kepler,194.25835342,3.15,,,,candidate,CANDIDATE,0.0006756466205405768,0.005147783775547252,,0
K05952.01,kepler,164.507439,11.428,433.8,2.15,,candidate,CANDIDATE,0.0028944992977896072,0.006078752462981324,0.020827865949251737,0
K05953.01,kepler,370.84786,13.966,1440.0,4.03,,candidate,CANDIDATE,0.0015691520147013025,0.0026965235824739555,0.03794733192202055,0
K05954.01,kepler,73.908995,3.916,100.5,0.94,,candidate,CANDIDATE,0.002207669941482314,0.013530152858931445,0.010024968827881712,0
K05955.01,kepler,96.32561456,2.28,,,,candidate,CANDIDATE,0.000986238192550806,0.010381454658429537,,0
K05956.01,kepler,212.646179,2.539,953.0,3.19,,candidate,CANDIDATE,0.0004975009057965094,0.00470264739626476,0.030870698080866264,0
K05957.01,kepler,371.54879,9.841,125.6,1.13,,fp,FALSE POSITIVE,0.0011036011358472374,0.002691436567455919,0.01120714058089752,0
K05958.01,kepler,226.499243,1.328,127.4,0.89,,fp,FALSE POSITIVE,0.0002442980938939974,0.004415025793265013,0.01128716084761797,0
K05959.01,kepler,251.48808,6.8,305.0,1.74,,candidate,CANDIDATE,0.0011266272871991918,0.003976331601879501,0.01746424919657298,0
K05960.01,kepler,32.4185265,5.154,110.7,1.62,,candidate,CANDIDATE,0.006624298609006798,0.030846559296888464,0.01052140675005011,0
K05961.01,kepler,19.159760875,3.10166,32491.0,25.24,0.0,candidate,CANDIDATE,0.006745169429643695,0.05219271819330574,0.18025260053602554,0
K05962.01,kepler,2.61594288,6.45,72.1,0.92,0.0,fp,FALSE POSITIVE,0.10273542364197188,0.3822713437840814,0.008491171886141511,0
K05963.01,kepler,1.686009643,1.1818,390.4,1.81,0.0,fp,FALSE POSITIVE,0.02920604094472944,0.5931164178993963,0.01975854245636555,0
K05964.01,kepler,32.033211,5.289,71.3,0.85,0.832,candidate,CANDIDATE,0.006879578822116833,0.031217601007903953,0.00844393273303382,0
K05965.01,kepler,43.3975622,3.908,585.3,1.69,0.37,candidate,CANDIDATE,0.0037521308819815076,0.02304276897839206,0.02419297418673446,0
K05966.01,kepler,478.79185021,4.06,,,,candidate,CANDIDATE,0.0003533198541129501,0.0020885902706184243,,0
K05844.01,kepler,344.961485,3.023,427.9,1.61,,fp,FALSE POSITIVE,0.00036513738144805746,0.0028988743482478924,0.02068574388316746,0
K05845.01,kepler,22.2659599,4.816,61.3,1.18,1.0,candidate,CANDIDATE,0.009012262106277605,0.04491160518078541,0.007829431652425353,0
K05846.01,kepler,199.064336,13.623,265.0,6.12,0.433,candidate,CANDIDATE,0.0028514650660477927,0.005023501547760921,0.016278820596099707,0
K05847.01,kepler,277.114286,3.926,567.1,17.56,,candidate,CANDIDATE,0.000590309996985624,0.0036086194415830297,0.023813861509633417,0
K05848.01,kepler,323.159363,2.427,368.6,3.41,,candidate,CANDIDATE,0.0003129261026548069,0.003094448481135297,0.019198958305074783,0
K05849.01,kepler,21.512259,4.337,131.3,1.13,,candidate,CANDIDATE,0.0084002490548916,0.0464851227386208,0.011458621208504976,0
K05850.01,kepler,303.226376,1.802,1464.0,3.66,,candidate,CANDIDATE,0.00024761478313263004,0.003297866146050566,0.038262252939417984,0
K05967.01,kepler,22.8631517,1.659,103.3,4.84,,candidate,CANDIDATE,0.00302342393153084,0.04373850172196513,0.010163660757817529,0
K05968.01,kepler,97.942437,2.575,100.2,2.29,,candidate,CANDIDATE,0.001095456371650898,0.010210078803736526,0.010009995004993758,0
K05969.01,kepler,163.820347,1.331,1196.0,2.59,,fp,FALSE POSITIVE,0.00033853141168925326,0.006104247844133793,0.034583232931581165,0
K05970.01,kepler,151.577009,2.59,467.9,3.67,,fp,FALSE POSITIVE,0.0007119593359086974,0.006597306587570942,0.021630996278488884,0
K05971.01,kepler,493.30572,5.425,404.5,1.08,,candidate,CANDIDATE,0.00045821821540335404,0.002027140492107004,0.020112185361118768,0
K05972.01,kepler,449.87203,6.539,1130.0,2.59,,candidate,CANDIDATE,0.0006056351921530515,0.002222854352603339,0.03361547262794322,0
K05973.01,kepler,419.93373,10.29,285.0,1.82,,candidate,CANDIDATE,0.0010209944316690157,0.0023813281205108242,0.016881943016134132,0
K05851.01,kepler,322.221973,7.531,465.6,2.18,,candidate,CANDIDATE,0.0009738369601090695,0.003103450676220644,0.021577766334817883,0
K05852.01,kepler,235.413973,3.065,1027.0,3.2,,candidate,CANDIDATE,0.0005424840832762859,0.00424783621488772,0.03204684071792413,0
K05853.01,kepler,366.68293,3.854,1075.0,3.15,,candidate,CANDIDATE,0.00043793512104131307,0.0027271517656957743,0.03278719262151,0
K05854.01,kepler,240.57135,11.164,921.5,2.93,0.982,candidate,CANDIDATE,0.0019335912886828237,0.004156770953814741,0.03035621847332108,0
K05855.01,kepler,217.792748,4.695,1487.0,6.15,0.858,candidate,CANDIDATE,0.0008982163171016145,0.0045915211097846105,0.038561638969317684,0
K05856.01,kepler,259.34304,16.04,349.7,6.04,0.848,planet,CONFIRMED,0.002577024366388754,0.003855896807564221,0.018700267377767622,0
K05857.01,kepler,388.03884851,4.44,,,,candidate,CANDIDATE,0.0004767563884656576,0.0025770615592738246,,0
K05858.01,kepler,8.34410791,1.606,255.2,1.75,0.0,fp,FALSE POSITIVE,0.0080196310244826,0.11984504644307746,0.015974980438172685,0
K05974.01,kepler,4.76815507,2.115,61.0,0.49,0.993,candidate,CANDIDATE,0.018481991190777276,0.2097247227322244,0.0078102496759066544,0
K05975.01,kepler,545.45623972,5.91,,,,fp,FALSE POSITIVE,0.00045145693103888215,0.0018333276387365771,,0
K05976.01,kepler,2.709570339,5.57527,13171.0,223.75,0.0,fp,FALSE POSITIVE,0.08573422631737283,0.3690622035555136,0.11476497723608889,0
K05977.01,kepler,49.49059818,1.61,,,,candidate,CANDIDATE,0.0013554763086384126,0.020205858016970123,,0
K05978.01,kepler,364.18129,6.65,469.5,1.78,,candidate,CANDIDATE,0.0007608390132654353,0.00274588516065721,0.02166794868002045,0
K05979.01,kepler,37.7935113,1.718,67.2,0.89,,candidate,CANDIDATE,0.001894064109712223,0.026459568470950726,0.00819756061276768,0
K05980.01,kepler,0.855294909,2.89112,6771.6,49.03,0.0,fp,FALSE POSITIVE,0.1408442071450858,1.1691873638873722,0.08228973204476972,0
K05981.01,kepler,350.609298,1.621,369.5,3.88,,fp,FALSE POSITIVE,0.00019264083140962983,0.0028521776396243773,0.019222382786741085,0
K05859.01,kepler,172.621943,4.435,788.0,26.09,,candidate,CANDIDATE,0.001070499285636396,0.005793006280783203,0.028071337695236398,0
K05860.01,kepler,264.708077,3.975,461.3,6.17,,candidate,CANDIDATE,0.0006256892569243363,0.003777746456901653,0.021477895613863103,0
K05861.01,kepler,452.40428,17.2,216.7,1.58,,fp,FALSE POSITIVE,0.0015841288386278453,0.002210412332969087,0.014720733677368121,0
K05862.01,kepler,0.699985822,3.02633,389430.0,46.27,0.0,fp,FALSE POSITIVE,0.18014233913059646,1.4286003638513696,0.6240432677306919,0
K05863.01,kepler,8.67237968,2.826,99.1,0.87,,candidate,CANDIDATE,0.0135775881989521,0.11530860466201359,0.009954898291795853,0
K05864.01,kepler,35.9216912,0.585,221.3,1.38,,candidate,CANDIDATE,0.0006785593658240679,0.02783833295688484,0.014876155417311288,0
K05865.01,kepler,35.8726918,4.402,916.3,62.51,0.0,fp,FALSE POSITIVE,0.005112988668072762,0.02787635802674836,0.030270447634615515,0
